hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
Resort Hotel,0,2015,July,2,0,1,GBR,F,F,Check-Out,7/21/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,C,C,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,GBR,D,D,Check-Out,7/17/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,F,F,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,1,2015,July,2,1,0,PRT,A,A,Canceled,5/29/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/16/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,7/17/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,6/8/2015,Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,D,D,Check-Out,7/17/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/22/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,E,E,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,CZE,E,E,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,GBR,A,A,Check-Out,7/12/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,DEU,A,A,Check-Out,7/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,G,G,Check-Out,7/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ROU,C,C,Check-Out,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,F,Check-Out,7/14/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/14/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,5/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,PRT,G,G,Check-Out,7/19/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,CN,G,G,Check-Out,7/13/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,PRT,A,A,Check-Out,7/18/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,5/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,BRA,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,1,ESP,D,D,Check-Out,7/19/2015,Desired,Family
Resort Hotel,1,2015,July,3,1,0,PRT,C,C,Canceled,6/29/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,7/19/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/3/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,E,E,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,6/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,FRA,A,A,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,1,2015,July,2,10,0,PRT,D,D,No-Show,7/12/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,BEL,G,G,Check-Out,7/14/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/14/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,FRA,F,E,Check-Out,7/14/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,B,Check-Out,7/14/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,BEL,A,A,Check-Out,7/14/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ITA,D,D,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,6/22/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,FRA,A,D,Check-Out,7/16/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,1,FIN,E,E,Check-Out,7/16/2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,CN,G,G,Check-Out,7/16/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,F,F,No-Show,7/12/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,IRL,H,H,Check-Out,7/17/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,G,G,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,1,PRT,A,A,Check-Out,7/20/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,5/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,7/15/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,AUS,A,C,Check-Out,7/15/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,4,0,0,PRT,L,H,Check-Out,7/15/2015,Un-Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,6/18/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,USA,D,E,Check-Out,7/16/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/16/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/16/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/16/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,E,F,Check-Out,7/16/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/24/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,3/5/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,5/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,E,Check-Out,7/18/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/22/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/1/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,E,E,Check-Out,7/18/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/24/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,5/12/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,D,C,Check-Out,7/19/2015,Un-Desired,Single
Resort Hotel,0,2015,July,2,0,0,FRA,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,ESP,E,E,Check-Out,7/20/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ROU,A,A,Check-Out,7/14/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,FIN,A,A,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,7/3/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/15/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/16/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,5/27/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,7/18/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,POL,E,F,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,PRT,E,E,Check-Out,7/20/2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,PRT,H,G,Check-Out,7/20/2015,Un-Desired,Family
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,Canceled,4/6/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/11/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/11/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,IRL,A,A,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,IRL,A,B,Check-Out,7/25/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,SWE,D,D,Check-Out,7/28/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,SWE,D,D,Check-Out,7/28/2015,Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,H,H,Check-Out,7/29/2015,Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,C,Check-Out,7/15/2015,Un-Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/3/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/27/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,POL,D,D,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,GBR,H,H,Check-Out,7/23/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,2,0,GBR,G,G,Check-Out,7/24/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,A,F,Check-Out,7/17/2015,Un-Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,E,Check-Out,7/17/2015,Un-Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Family
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,C,Check-Out,7/17/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,2,0,PRT,G,G,Canceled,7/2/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,A,D,Check-Out,7/18/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,FIN,F,F,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,Canceled,6/5/2015,Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,F,F,Canceled,7/16/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,USA,C,C,Check-Out,7/17/2015,Desired,Family
Resort Hotel,0,2015,July,2,2,0,PRT,H,G,Check-Out,7/18/2015,Un-Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/2/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,PRT,A,D,Check-Out,7/18/2015,Un-Desired,Family
Resort Hotel,0,2015,July,2,0,0,DNK,A,A,Check-Out,7/18/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/13/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,6/19/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,6/30/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,IRL,D,D,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,7/7/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,IRL,D,D,Check-Out,7/21/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,F,Check-Out,7/20/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/11/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,E,E,Check-Out,7/30/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,F,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,F,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,E,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/6/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/13/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,C,No-Show,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,E,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,F,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,E,Check-Out,7/19/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,1,0,0,PRT,A,A,No-Show,7/17/2015,Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,7/4/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,PRT,A,A,Check-Out,7/22/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,D,Check-Out,7/22/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Single
Resort Hotel,0,2015,July,1,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Single
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,0,2015,July,3,1,0,PRT,G,G,Check-Out,7/22/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,ESP,G,G,Check-Out,7/24/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,IRL,A,D,Check-Out,7/24/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,2,0,PRT,G,G,Canceled,6/24/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,3,0,0,FRA,H,H,Check-Out,7/25/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,F,F,Check-Out,7/27/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,MOZ,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,BWA,A,A,Check-Out,7/20/2015,Desired,Family
Resort Hotel,0,2015,July,2,1,0,PRT,E,E,Check-Out,7/20/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,D,D,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,DEU,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,IRL,A,D,Check-Out,7/20/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,D,Check-Out,7/20/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,L,C,Canceled,7/17/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,1,0,MOZ,A,A,Check-Out,7/20/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,A,C,Check-Out,7/20/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,3,0,0,PRT,A,A,Check-Out,7/21/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,D,F,Check-Out,7/21/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,0,LUX,A,A,Check-Out,7/24/2015,Desired,Family
Resort Hotel,1,2015,July,2,2,0,PRT,C,C,Canceled,7/18/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/22/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,4/29/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,1,PRT,E,E,Canceled,6/4/2015,Desired,Family
Resort Hotel,1,2015,July,2,2,0,PRT,H,H,Canceled,6/11/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,A,A,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,1,1,PRT,C,C,Check-Out,7/23/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/19/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,PRT,C,C,Check-Out,7/19/2015,Desired,Family
Resort Hotel,0,2015,July,1,2,0,PRT,G,G,Check-Out,7/20/2015,Desired,Family
Resort Hotel,0,2015,July,1,0,0,CN,D,E,Check-Out,7/21/2015,Un-Desired,Single
Resort Hotel,0,2015,July,2,1,0,PRT,D,D,Check-Out,7/25/2015,Desired,Family
Resort Hotel,0,2015,July,2,0,0,ESP,E,E,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,7/25/2015,Un-Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/24/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,D,D,Check-Out,7/25/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,D,Check-Out,7/25/2015,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/26/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/1/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,ESP,A,A,Check-Out,7/26/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,IRL,A,A,Check-Out,8/1/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,NLD,D,D,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/20/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,E,E,Check-Out,7/21/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,5/23/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,D,D,Canceled,6/29/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,PRT,A,A,Check-Out,7/24/2015,Desired,Couple
Resort Hotel,1,2015,July,1,0,0,PRT,D,D,Canceled,6/19/2015,Desired,Single
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,6/17/2015,Desired,Couple
Resort Hotel,0,2015,July,2,2,0,ESP,C,C,Check-Out,7/26/2015,Desired,Family
Resort Hotel,1,2015,July,2,0,0,PRT,A,A,Canceled,5/27/2015,Desired,Couple
Resort Hotel,0,2015,July,2,0,0,GBR,D,D,Check-Out,7/26/2015,Desired,Couple
Resort Hotel,1,2015,July,2,0,0,PRT,E,E,Canceled,6/17/2015,Desired,Couple
